item_name	item_price	item_attribute_name	item_attribute	website_category	link
WHIRLPOOL W9 931D KS No Frost kombinált hűtőszekrény	231999	Különleges jellemzők:	FreshBox 0° (friss húsok) és FreshBox+ (gyümölcs&zöldség)	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ks-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294017.html
WHIRLPOOL W9 931D KS No Frost kombinált hűtőszekrény	231999	Vezérlési elemek:	Érintőszenzoros	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ks-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294017.html
WHIRLPOOL W9 931D KS No Frost kombinált hűtőszekrény	231999	Hőmérséklet figyelmeztető funkció:	Látható/Hallható	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ks-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294017.html
WHIRLPOOL W9 931D KS No Frost kombinált hűtőszekrény	231999	Méretek (Szé / Ma / Mé):	60 cm x 201 cm x 66 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ks-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294017.html
WHIRLPOOL W9 931D KS No Frost kombinált hűtőszekrény	231999	Szín:	Fekete	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ks-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294017.html
WHIRLPOOL W9 931D KS No Frost kombinált hűtőszekrény	231999	Kábelhossz:	2.45 m	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ks-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294017.html
WHIRLPOOL W9 931D KS No Frost kombinált hűtőszekrény	231999	Szélesség:	60 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ks-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294017.html
WHIRLPOOL W9 931D KS No Frost kombinált hűtőszekrény	231999	Magasság:	201 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ks-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294017.html
WHIRLPOOL W9 931D KS No Frost kombinált hűtőszekrény	231999	Mélység:	66 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ks-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294017.html
WHIRLPOOL W9 931D KS No Frost kombinált hűtőszekrény	231999	Állítható lábak:	Igen - csak első	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ks-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294017.html
WHIRLPOOL W9 931D KS No Frost kombinált hűtőszekrény	231999	Tömeg:	86 kg	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ks-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294017.html
WHIRLPOOL W9 931D KS No Frost kombinált hűtőszekrény	231999	Jogi megjegyzések:	A termékek mellé Media Markt által kiállított jótállási jegyet mellékelünk, amely megfelel a mindenkor hatályos jogszabályi előírásoknak. Kérjük, hogy a termék mellett található gyártói és a Media Markt által kiállított jótállási jegyet, továbbá az ellenérték megfizetését igazoló bizonylatot (számla) együtt őrizze meg. A Media Markt által kiállított jótállási jeggyel a garanciális igények (jótállás, kellékszavatosság) teljeskörűen érvényesíthetők mind a gyártó szervizpartnereken, mind a Media Markt áruházak vevőszolgálatán keresztül.	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ks-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294017.html
WHIRLPOOL W9 931D KS No Frost kombinált hűtőszekrény	231999	Gyártói garancia:	24 hónap	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ks-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294017.html
WHIRLPOOL W9 931D KS No Frost kombinált hűtőszekrény	231999	Gyártói garancia hossza (hónap):	24	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ks-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294017.html
WHIRLPOOL W9 931D KS No Frost kombinált hűtőszekrény	231999	Gyártó:	WHIRLPOOL	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ks-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294017.html
WHIRLPOOL W9 931D KS No Frost kombinált hűtőszekrény	231999	Energiaosztály:	A+++	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ks-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294017.html
WHIRLPOOL W9 931D KS No Frost kombinált hűtőszekrény	231999	Éves energiafogyasztás:	180 kWh	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ks-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294017.html
WHIRLPOOL W9 931D KS No Frost kombinált hűtőszekrény	231999	Nettó hűtő űrtartalom:	251 l	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ks-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294017.html
WHIRLPOOL W9 931D KS No Frost kombinált hűtőszekrény	231999	Nettó fagyasztó űrtartalom:	97 l	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ks-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294017.html
WHIRLPOOL W9 931D KS No Frost kombinált hűtőszekrény	231999	Csillagok száma:	4 csillagos	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ks-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294017.html
WHIRLPOOL W9 931D KS No Frost kombinált hűtőszekrény	231999	Klímaosztály:	SN, T	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ks-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294017.html
WHIRLPOOL W9 931D KS No Frost kombinált hűtőszekrény	231999	Zajszint:	39 dB	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ks-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294017.html
WHIRLPOOL W9 931D KS No Frost kombinált hűtőszekrény	231999	Energiahatékonysági skála:	A+++ to D	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_whirlpool-w9-931d-ks-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294017.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Készülék típusa:	Kombinált hűtőszekrény	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Hűtési rendszer:	IonAir + DynamiCooling hűtési rendszer	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Nettó kapacitás:	322 l	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Visszamelegedési idő:	30 óra	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Cikkszám:	1194379	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Leolvasztás a hűtőtérben:	Automatikus	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Állítható polcok száma:	2	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Polcok száma (hűtő):	4	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Polc anyaga:	Üveg	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Fagyasztási kapacitás:	4.5 kg / 24 h	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Fagyasztórekesz helyzete:	Alulfagyasztós	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Fagyasztórekeszek száma:	3	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Fagyasztó leolvasztása:	Manuális	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Gyorsfagyasztás funkció:	Igen	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Beépített palacktartó:	Igen	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Különleges jellemzők:	Ajtó anyaga: műanyag, Digitális kezelőpanel az ajtó mögött, CrispZone zöldségtartó rekesz páratartalom szabályozással, AdaptTech: öntanuló kompresszorszabályozó rendszer, FrostLess, Dekor borítás, LED csík a hűtőrész plafonján, 1 db MultiBox többfunkciós tárolódoboz, FreshZone frissen tartó rekesz, XXl SpaceBox fiók	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Kijelző:	Digitális	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Hőmérsékletkijelzés a hűtőtérben:	Digitális	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Energiafogyasztás:	0.64 kWh	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Biztosíték:	10 A	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Méretek (Szé / Ma / Mé):	60 cm x 194 cm x 64 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Szín:	Bronz	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Szélesség:	60 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Magasság:	194 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Mélység:	64 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Tömeg:	79.5 kg	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Jogi megjegyzések:	A termékek mellé Media Markt által kiállított jótállási jegyet mellékelünk, amely megfelel a mindenkor hatályos jogszabályi előírásoknak. Kérjük, hogy a termék mellett található gyártói és a Media Markt által kiállított jótállási jegyet, továbbá az ellenérték megfizetését igazoló bizonylatot (számla) együtt őrizze meg. A Media Markt által kiállított jótállási jeggyel a garanciális igények (jótállás, kellékszavatosság) teljeskörűen érvényesíthetők mind a gyártó szervizpartnereken, mind a Media Markt áruházak vevőszolgálatán keresztül.	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Gyártói garancia:	36 hónap	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Gyártói garancia hossza (hónap):	36	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Gyártó:	GORENJE	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Energiaosztály:	A++	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Éves energiafogyasztás:	232 kWh	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Nettó hűtő űrtartalom:	227 l	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Nettó fagyasztó űrtartalom:	95 l	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Klímaosztály:	N, SN, ST, T	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Zajszint:	40 dB	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
GORENJE ORK 192 CO kombinált hűtőszekrény	254896	Energiahatékonysági skála:	A+++ to D	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Készülék típusa:	Kombinált hűtőszekrény	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Felépítés:	Szabadonálló készülék	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Csillagok száma:	4 csillagos	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Nettó kapacitás:	302 l	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Visszamelegedési idő:	21 óra	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Cikkszám:	1296952	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Leolvasztás a hűtőtérben:	Automatikus	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Rekeszek száma (hűtő):	1	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Ajtórekeszek száma:	3	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Polcok száma (hűtő):	4	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Polc anyaga:	Üveg	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Fagyasztási kapacitás:	5 kg / 24 h	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Fagyasztórekesz helyzete:	Alulfagyasztós	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Fagyasztórekeszek száma:	3	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Fagyasztó leolvasztása:	Automatikus	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	No Frost (csökkent jegesedés):	Igen	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Ajtók száma:	2	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Belső világítás:	Igen	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Különleges jellemzők:	NeoFrost, Aktív ionizátor, megfordítható ajtónyitási irányzék	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Hőmérséklet szabályozás:	Elektronikus	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Hőmérséklet figyelmeztető funkció:	Igen	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Méretek (Szé / Ma / Mé):	60 cm x 175 cm x 67 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Szín:	Inox	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Szélesség:	60 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Magasság:	175 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Mélység:	67 cm	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Tömeg:	64 kg	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Jogi megjegyzések:	A termékek mellé Media Markt által kiállított jótállási jegyet mellékelünk, amely megfelel a mindenkor hatályos jogszabályi előírásoknak. Kérjük, hogy a termék mellett található gyártói és a Media Markt által kiállított jótállási jegyet, továbbá az ellenérték megfizetését igazoló bizonylatot (számla) együtt őrizze meg. A Media Markt által kiállított jótállási jeggyel a garanciális igények (jótállás, kellékszavatosság) teljeskörűen érvényesíthetők mind a gyártó szervizpartnereken, mind a Media Markt áruházak vevőszolgálatán keresztül.	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Gyártói garancia:	60 hónap	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Gyártói garancia hossza (hónap):	60	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
BEKO CNA 340I20XB NeoFrost kombinált hűtőszekrény	130999	Gyártó:	BEKO	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_beko-cna-340i20xb-neofrost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1296952.html
