"item_name_short"|"colour"|"item_name"|"producer"|"type"|"energy_class"|"energy_consumption"|"guarantee_month"|"width_cm"|"height_cm"|"depth_cm"|"weight_kg"|"n_doors"|"cooling_capacity_l"|"freezing_capacity_l"|"item_price_edigital"|"link_edigital"|"articleID_edigital"|"item_price_mediamarkt"|"link_mediamarkt"|"articleID_mediamarkt"|"website"|"common_item_id"
"Candy CMCS 5154X"|"grey"|"Candy CMCS 5154X alulfagyasztós hûtõszekrény, A++"|"CANDY"|"Refrigerator"|"A++"|235|24|54|150|56|NA|2|143|51|79990|"https://edigital.hu/alulfagyasztos-huto/candy-cmcs-5154x-alulfagyasztos-hutoszekreny-p576223"|576223|NA|NA|NA|"edigital"|215
"Candy CMFM 5144"|"white"|"Candy CMFM 5144 W alulfagyasztós hûtõszekrény, A++"|"CANDY"|"Refrigerator"|"A++"|156|24|50|144|54|NA|2|119|42|74990|"https://edigital.hu/alulfagyasztos-huto/candy-cmfm-5144-w-alulfagyasztos-hutoszekreny-p576218"|576218|NA|NA|NA|"edigital"|216
"Caso WineComfort 24"|NA|"Caso WineComfort 24 borhûtõ (645)"|"CASO"|"Wine refrigerator"|"A"|139|36|40|88|60|36|1|NA|NA|199990|"https://edigital.hu/borhuto/caso-winecomfort-24-borhuto-645-p626113"|626113|NA|NA|NA|"edigital"|218
"Caso WineComfort 66"|NA|"Caso WineComfort 66 borhûtõ (660)"|"CASO"|"Wine refrigerator"|"A"|150|36|60|104|68|57|2|191|NA|299990|"https://edigital.hu/borhuto/caso-winecomfort-66-borhuto-660-p626115"|626115|NA|NA|NA|"edigital"|219
"Caso Wineduett"|"black"|"Caso Wineduett Touch 12 borhûtõ, fekete (625)"|"CASO"|"Wine refrigerator"|"B"|140|36|34|52|51|14|1|NA|NA|89990|"https://edigital.hu/borhuto/caso-wineduett-touch-12-borhuto-fekete-625-p626120"|626120|NA|NA|NA|"edigital"|220
"Crown CM49B"|"grey"|"Crown CM49B hûtõszekrény, minibár A+"|"CROWN"|"Refrigerator"|"A+"|106|12|44|51|47|NA|1|42|4|39990|"https://edigital.hu/egyajtos-huto/crown-cm49b-hutoszekreny-minibar-p503508"|503508|NA|NA|NA|"edigital"|222
"Crown CM68B"|"black"|"Crown CM-68B üvegajtós hûtõszekrény, minibár A+"|"CROWN"|"Refrigerator"|"A+"|149|12|44|60|47|NA|1|68|0|44990|"https://edigital.hu/egyajtos-huto/crown-cm-68b-uvegajtos-hutoszekreny-minibar-p663091"|663091|NA|NA|NA|"edigital"|221
"Domo DO913DV"|"white"|"Domo DO913DV fagyasztószekrény, A++"|"DOMO"|"Freezer"|"A++"|138|12|55|84|57|32|1|0|86|58590|"https://edigital.hu/fagyasztoszekreny/domo-do913dv-fagyasztoszekreny-p577162"|577162|NA|NA|NA|"edigital"|223
"ELECTROLUX EJ2301AOX2"|"grey"|"ELECTROLUX EJ2301AOX2 kombinált hûtõszekrény"|"ELECTROLUX"|"Refrigerator"|"A+"|224|24|55|140|60|45|NA|180|43|NA|NA|NA|82893|"https://www.mediamarkt.hu/hu/product/_electrolux-ej2301aox2-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1139715.html"|1139715|"mediamarkt"|224
"ELECTROLUX EJ2301AOX2"|"grey"|"Electrolux EJ2301AOX2 Kombinált hûtõszekrény, 140 cm, A+"|"ELECTROLUX"|"Refrigerator"|"A+"|224|24|54|140|60|45|2|180|43|84990|"https://edigital.hu/felulfagyasztos-huto/electrolux-ej2301aox2-kombinalt-hutoszekreny-140-cm-p306212"|306212|NA|NA|NA|"edigital"|224
"ELECTROLUX EJ2302AOW2"|"white"|"ELECTROLUX EJ2302AOW2 kombinált hûtõszekrény"|"ELECTROLUX"|"Refrigerator"|"A++"|185|24|55|140|60|47|NA|184|44|NA|NA|NA|79993|"https://www.mediamarkt.hu/hu/product/_electrolux-ej2302aow2-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140137.html"|1140137|"mediamarkt"|225
"ELECTROLUX EJ2302AOW2"|"white"|"Electrolux EJ2302AOW2 Kombinált hûtõszekrény, 140 cm, A++"|"ELECTROLUX"|"Refrigerator"|"A++"|185|24|54|140|60|46|2|184|44|79990|"https://edigital.hu/felulfagyasztos-huto/electrolux-ej2302aow2-kombinalt-hutoszekreny-140-cm-p362118"|362118|NA|NA|NA|"edigital"|225
"ELECTROLUX EJ2302AOX2"|"grey"|"ELECTROLUX EJ2302AOX2 kombinált hûtõszekrény"|"ELECTROLUX"|"Refrigerator"|"A++"|185|24|55|140|60|46|NA|184|44|NA|NA|NA|89993|"https://www.mediamarkt.hu/hu/product/_electrolux-ej2302aox2-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1139716.html"|1139716|"mediamarkt"|226
"ELECTROLUX EJ2302AOX2"|"grey"|"Electrolux EJ2302AOX2 Kombinált hûtõszekrény, 140 cm, A++"|"ELECTROLUX"|"Refrigerator"|"A++"|185|24|54|140|60|46|2|184|44|82990|"https://edigital.hu/felulfagyasztos-huto/electrolux-ej2302aox2-kombinalt-hutoszekreny-140-cm-p364104"|364104|NA|NA|NA|"edigital"|226
"ELECTROLUX EJ2801AOW2"|"white"|"ELECTROLUX EJ2801AOW2 kombinált hûtõszekrény"|"ELECTROLUX"|"Refrigerator"|"A+"|240|24|55|160|60|47|NA|209|50|NA|NA|NA|81993|"https://www.mediamarkt.hu/hu/product/_electrolux-ej2801aow2-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1139717.html"|1139717|"mediamarkt"|227
"ELECTROLUX EJ2801AOW2"|"white"|"Electrolux EJ2801AOW2 Kombinált hûtõszekrény, 160 cm, A+"|"ELECTROLUX"|"Refrigerator"|"A+"|242|24|54|159|60|NA|2|215|50|81990|"https://edigital.hu/felulfagyasztos-huto/electrolux-ej2801aow2-kombinalt-hutoszekreny-160-cm-p306700"|306700|NA|NA|NA|"edigital"|227
"ELECTROLUX EJ2801AOX2"|"grey"|"ELECTROLUX EJ2801AOX2 kombinált hûtõszekrény"|"ELECTROLUX"|"Refrigerator"|"A+"|242|24|55|159|60|47|NA|215|50|NA|NA|NA|93996|"https://www.mediamarkt.hu/hu/product/_electrolux-ej2801aox2-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1139718.html"|1139718|"mediamarkt"|228
"ELECTROLUX EJ2801AOX2"|"grey"|"Electrolux EJ2801AOX2 Kombinált hûtõszekrény, 160 cm, A+"|"ELECTROLUX"|"Refrigerator"|"A+"|242|24|54|159|60|47|2|215|50|89990|"https://edigital.hu/felulfagyasztos-huto/electrolux-ej2801aox2-kombinalt-hutoszekreny-160-cm-p306215"|306215|NA|NA|NA|"edigital"|228
"ELECTROLUX EN 3454"|"white"|"ELECTROLUX EN 3454 NOW No Frost kombinált hûtõszekrény"|"ELECTROLUX"|"Refrigerator"|"A++"|239|24|60|185|65|72|NA|220|91|NA|NA|NA|152796|"https://www.mediamarkt.hu/hu/product/_electrolux-en-3454-now-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1171055.html"|1171055|"mediamarkt"|229
"ELECTROLUX EN 3601"|"grey"|"ELECTROLUX EN 3601 MOX kombinált hûtõszekrény"|"ELECTROLUX"|"Refrigerator"|"A++"|239|24|60|185|65|67|NA|220|109|NA|NA|NA|124796|"https://www.mediamarkt.hu/hu/product/_electrolux-en-3601-mox-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140300.html"|1140300|"mediamarkt"|231
"ELECTROLUX EN 3601"|"white"|"ELECTROLUX EN 3601 MOW kombinált hûtõszekrény"|"ELECTROLUX"|"Refrigerator"|"A++"|239|24|60|185|65|67|NA|220|109|NA|NA|NA|116996|"https://www.mediamarkt.hu/hu/product/_electrolux-en-3601-mow-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140299.html"|1140299|"mediamarkt"|230
"ELECTROLUX EN3201MOW"|"white"|"ELECTROLUX EN3201MOW kombinált hûtõszekrény"|"ELECTROLUX"|"Refrigerator"|"A++"|231|24|60|174|65|64|2|194|109|NA|NA|NA|115993|"https://www.mediamarkt.hu/hu/product/_electrolux-en3201mow-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1206345.html"|1206345|"mediamarkt"|232
"ELECTROLUX EN3201MOW"|"white"|"Electrolux EN3201MOW Kombinált hûtõszekrény, 175 cm, A++"|"ELECTROLUX"|"Refrigerator"|"A++"|231|24|60|174|65|64|2|194|109|114990|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3201mow-kombinalt-hutoszekreny-175-cm-p419082"|419082|NA|NA|NA|"edigital"|232
"ELECTROLUX EN3201MOX"|"grey"|"ELECTROLUX EN3201MOX kombinált hûtõszekrény"|"ELECTROLUX"|"Refrigerator"|"A++"|231|24|60|174|65|64|2|194|109|NA|NA|NA|125993|"https://www.mediamarkt.hu/hu/product/_electrolux-en3201mox-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1206346.html"|1206346|"mediamarkt"|233
"ELECTROLUX EN3201MOX"|"grey"|"Electrolux EN3201MOX Kombinált hûtõszekrény, 175 cm, A++"|"ELECTROLUX"|"Refrigerator"|"A++"|231|24|60|174|65|64|2|194|109|124990|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3201mox-kombinalt-hutoszekreny-175-cm-p385778"|385778|NA|NA|NA|"edigital"|233
"ELECTROLUX EN3455MFX"|"grey"|"ELECTROLUX EN3455MFX No Frost kombinált hûtõszekrény"|"ELECTROLUX"|"Refrigerator"|"A++"|239|24|60|185|65|68|2|220|91|NA|NA|NA|167793|"https://www.mediamarkt.hu/hu/product/_electrolux-en3455mfx-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1235799.html"|1235799|"mediamarkt"|234
"ELECTROLUX EN3455MFX"|"grey"|"Electrolux EN3455MFX CustomFlex kombinált hûtõszekrény, NoFrost, 185 cm, A++"|"ELECTROLUX"|"Refrigerator"|"A++"|239|24|60|184|65|98|2|220|91|169990|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3455mfx-customflex-kombinalt-hutoszekreny-nofrost-185-cm-p509162"|509162|NA|NA|NA|"edigital"|234
"ELECTROLUX EN3481MOW"|"white"|"ELECTROLUX EN3481MOW No Frost kombinált hûtõszekrény"|"ELECTROLUX"|"Refrigerator"|"A++"|197|24|60|186|65|69|2|230|94|NA|NA|NA|127799|"https://www.mediamarkt.hu/hu/product/_electrolux-en3481mow-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1287119.html"|1287119|"mediamarkt"|235
"ELECTROLUX EN3484MOX"|"grey"|"ELECTROLUX EN3484MOX No Frost kombinált hûtõszekrény"|"ELECTROLUX"|"Refrigerator"|NA|263|24|60|186|65|69|2|230|94|NA|NA|NA|147899|"https://www.mediamarkt.hu/hu/product/_electrolux-en3484mox-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1287120.html"|1287120|"mediamarkt"|236
"ELECTROLUX EN3484MOX"|"grey"|"Electrolux EN3484MOX Kombinált hûtõszekrény, No Frost, NaturaFresh fiók, 186 cm, A++"|"ELECTROLUX"|"Refrigerator"|"A++"|263|24|60|186|65|69|2|208|94|147990|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3484mox-kombinalt-hutoszekreny-no-frost-naturafresh-fiok-186-cm-p639038"|639038|NA|NA|NA|"edigital"|236
"ELECTROLUX EN3853MOW"|"white"|"ELECTROLUX EN3853MOW No Frost kombinált hûtõszekrény"|"ELECTROLUX"|"Refrigerator"|"A++"|254|24|60|200|65|74|2|265|92|NA|NA|NA|157993|"https://www.mediamarkt.hu/hu/product/_electrolux-en3853mow-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1229309.html"|1229309|"mediamarkt"|237
"ELECTROLUX EN3853MOW"|"white"|"Electrolux EN3853MOW Kombinált hûtõszekrény, NoFrost, 201 cm, A++"|"ELECTROLUX"|"Refrigerator"|"A++"|251|24|60|200|65|74|2|258|91|134990|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3853mow-kombinalt-hutoszekreny-nofrost-201-cm-p516009"|516009|NA|NA|NA|"edigital"|237
"ELECTROLUX EN3854POX"|"grey"|"ELECTROLUX EN3854POX No Frost kombinált hûtõszekrény"|"ELECTROLUX"|"Refrigerator"|"A+++"|167|24|60|200|65|80|2|258|91|NA|NA|NA|222993|"https://www.mediamarkt.hu/hu/product/_electrolux-en3854pox-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1206348.html"|1206348|"mediamarkt"|238
"ELECTROLUX EN3854POX"|"grey"|"Electrolux EN3854POX Kombinált hûtõszekrény, NoFrost, NaturaFresh fiók, 201 cm, A+++"|"ELECTROLUX"|"Refrigerator"|"A+++"|167|24|60|200|65|NA|2|258|91|229990|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3854pox-kombinalt-hutoszekreny-nofrost-naturafresh-fiok-201-cm-p516010"|516010|NA|NA|NA|"edigital"|238
"ELECTROLUX EN3885MOX"|"grey"|"ELECTROLUX EN3885MOX No Frost kombinált hûtõszekrény"|"ELECTROLUX"|"Refrigerator"|"A++"|274|24|60|201|65|NA|2|244|94|NA|NA|NA|164799|"https://www.mediamarkt.hu/hu/product/_electrolux-en3885mox-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1287121.html"|1287121|"mediamarkt"|239
"ELECTROLUX EN3885MOX"|"grey"|"Electrolux EN3885MOX Kombinált hûtõszekrény, No Frost, NaturaFresh fiók, 201 cm, A++"|"ELECTROLUX"|"Refrigerator"|"A++"|274|24|60|201|65|74|2|244|94|162990|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3885mox-kombinalt-hutoszekreny-no-frost-naturafresh-fiok-201-cm-p639039"|639039|NA|NA|NA|"edigital"|239
"ELECTROLUX ERF 4113"|"white"|"ELECTROLUX ERF 4113 AOW hûtõszekrény"|"ELECTROLUX"|"Refrigerator"|"A++"|117|24|60|185|66|61|NA|395|NA|NA|NA|NA|118996|"https://www.mediamarkt.hu/hu/product/_electrolux-erf-4113-aow-h%C5%B1t%C5%91szekr%C3%A9ny-1171052.html"|1171052|"mediamarkt"|240
"ELECTROLUX ERF1904FOW"|"white"|"ELECTROLUX ERF1904FOW hûtõszekrény"|"ELECTROLUX"|"Refrigerator"|"A+"|199|24|55|105|61|38|NA|162|18|NA|NA|NA|68996|"https://www.mediamarkt.hu/hu/product/_electrolux-erf1904fow-h%C5%B1t%C5%91szekr%C3%A9ny-1139711.html"|1139711|"mediamarkt"|241
"ELECTROLUX ERF1904FOW"|"white"|"Electrolux ERF1904FOW Hûtõszekrény, 105 cm, A+"|"ELECTROLUX"|"Refrigerator"|"A+"|200|24|55|105|61|NA|1|166|18|66990|"https://edigital.hu/egyajtos-huto/electrolux-erf1904fow-hutoszekreny-105-cm-p306697"|306697|NA|NA|NA|"edigital"|241
"ELECTROLUX ERF2404FOW"|"white"|"ELECTROLUX ERF2404FOW hûtõszekrény"|"ELECTROLUX"|"Refrigerator"|"A+"|215|24|55|125|61|42|NA|208|18|NA|NA|NA|73793|"https://www.mediamarkt.hu/hu/product/_electrolux-erf2404fow-h%C5%B1t%C5%91szekr%C3%A9ny-1139713.html"|1139713|"mediamarkt"|242
"ELECTROLUX ERF2504AOW"|"white"|"ELECTROLUX ERF2504AOW hûtõszekrény"|"ELECTROLUX"|"Refrigerator"|"A+"|130|24|55|125|61|42|NA|240|NA|NA|NA|NA|74996|"https://www.mediamarkt.hu/hu/product/_electrolux-erf2504aow-h%C5%B1t%C5%91szekr%C3%A9ny-1139712.html"|1139712|"mediamarkt"|243
"ELECTROLUX ERF2504AOW"|"white"|"Electrolux ERF2504AOW Hûtõszekrény, 125 cm, A+"|"ELECTROLUX"|"Refrigerator"|"A+"|130|24|55|125|61|42|1|240|0|73990|"https://edigital.hu/egyajtos-huto/electrolux-erf2504aow-hutoszekreny-125-cm-p306698"|306698|NA|NA|NA|"edigital"|243
"ELECTROLUX ERT 1501"|"white"|"ELECTROLUX ERT 1501 FOW 3 hûtõszekrény"|"ELECTROLUX"|"Refrigerator"|"A+"|183|24|55|85|61|34|NA|118|18|NA|NA|NA|60993|"https://www.mediamarkt.hu/hu/product/_electrolux-ert-1501-fow-3-h%C5%B1t%C5%91szekr%C3%A9ny-1171050.html"|1171050|"mediamarkt"|244
"ELECTROLUX ERT 1502"|"white"|"ELECTROLUX ERT 1502 FOW 3 hûtõszekrény"|"ELECTROLUX"|"Refrigerator"|"A++"|147|24|55|85|61|42|NA|118|18|NA|NA|NA|63993|"https://www.mediamarkt.hu/hu/product/_electrolux-ert-1502-fow-3-h%C5%B1t%C5%91szekr%C3%A9ny-1171051.html"|1171051|"mediamarkt"|245
"ELECTROLUX ERT 1601"|"white"|"ELECTROLUX ERT 1601 AOW 3 hûtõszekrény"|"ELECTROLUX"|"Refrigerator"|"A+"|119|24|55|85|61|33|NA|150|NA|NA|NA|NA|59793|"https://www.mediamarkt.hu/hu/product/_electrolux-ert-1601-aow-3-h%C5%B1t%C5%91szekr%C3%A9ny-1171049.html"|1171049|"mediamarkt"|246
"ELECTROLUX EUF 1900"|"white"|"ELECTROLUX EUF 1900 AOW fagyasztószekrény"|"ELECTROLUX"|"Freezer"|"A+"|230|24|54|125|64|46|NA|NA|168|NA|NA|NA|90993|"https://www.mediamarkt.hu/hu/product/_electrolux-euf-1900-aow-fagyaszt%C3%B3szekr%C3%A9ny-1094311.html"|1094311|"mediamarkt"|247
"ELECTROLUX EUF 2704"|"white"|"ELECTROLUX EUF 2704 AOW fagyasztószekrény"|"ELECTROLUX"|NA|"A++"|216|24|60|185|66|68|NA|NA|245|NA|NA|NA|139996|"https://www.mediamarkt.hu/hu/product/_electrolux-euf-2704-aow-fagyaszt%C3%B3szekr%C3%A9ny-1148150.html"|1148150|"mediamarkt"|248
"ELECTROLUX EUF2047AOW"|"white"|"ELECTROLUX EUF2047AOW fagyasztószekrény"|"ELECTROLUX"|"Freezer"|"A+"|258|24|60|154|67|62|NA|NA|180|NA|NA|NA|118796|"https://www.mediamarkt.hu/hu/product/_electrolux-euf2047aow-fagyaszt%C3%B3szekr%C3%A9ny-1195323.html"|1195323|"mediamarkt"|249
"ELECTROLUX EUT 1106"|"white"|"ELECTROLUX EUT 1106 AW 2 fagyasztószekrény"|"ELECTROLUX"|"Freezer"|"A+"|185|24|55|85|61|33|NA|NA|91|NA|NA|NA|61893|"https://www.mediamarkt.hu/hu/product/_electrolux-eut-1106-aw-2-fagyaszt%C3%B3szekr%C3%A9ny-1171059.html"|1171059|"mediamarkt"|250
"ETA 138890010"|"grey"|"ETA 138890010 side by side hûtõszekrény, A+"|"ETA"|"Refrigerator"|"A+"|365|24|60|177|90|83|2|291|145|185390|"https://edigital.hu/side-side-huto/eta-138890010-side-side-hutoszekreny-p584211"|584211|NA|NA|NA|"edigital"|251
"Electrolux EJ2301AOW2"|"white"|"Electrolux EJ2301AOW2 Kombinált hûtõszekrény, 140 cm, A+"|"ELECTROLUX"|"Refrigerator"|"A+"|224|24|54|140|60|45|2|180|43|73990|"https://edigital.hu/felulfagyasztos-huto/electrolux-ej2301aow2-kombinalt-hutoszekreny-140-cm-p306699"|306699|NA|NA|NA|"edigital"|252
"Electrolux EJN2301AOW"|"white"|"Electrolux EJN2301AOW Beépíthetõ kombinált hûtõszekrény, 144 cm, A+"|"ELECTROLUX"|"Refrigerator"|"A+"|239|24|54|144|55|42|2|180|38|104990|"https://edigital.hu/beepitheto-huto/electrolux-ejn2301aow-beepitheto-kombinalt-hutoszekreny-144-cm-p489427"|489427|NA|NA|NA|"edigital"|253
"Electrolux EN3453MOW"|"white"|"Electrolux EN3453MOW Kombinált hûtõszekrény, NoFrost, 185 cm, A++"|"ELECTROLUX"|"Refrigerator"|"A++"|239|24|60|184|65|68|2|220|91|137590|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3453mow-kombinalt-hutoszekreny-nofrost-185-cm-p542407"|542407|NA|NA|NA|"edigital"|254
"Electrolux EN3453MOX"|"grey"|"Electrolux EN3453MOX Kombinált hûtõszekrény, NoFrost, 185 cm, A++"|"ELECTROLUX"|"Refrigerator"|"A++"|239|24|60|184|65|68|2|220|91|129990|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3453mox-kombinalt-hutoszekreny-nofrost-185-cm-p542408"|542408|NA|NA|NA|"edigital"|255
"Electrolux EN3454NOW"|"white"|"Electrolux EN3454NOW Kombinált hûtõszekrény, NoFrost, 185cm, A++"|"ELECTROLUX"|"Refrigerator"|"A++"|242|24|60|184|65|72|2|226|92|152990|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3454now-kombinalt-hutoszekreny-nofrost-185cm-p419091"|419091|NA|NA|NA|"edigital"|256
"Electrolux EN3601MOW"|"white"|"Electrolux EN3601MOW Kombinált hûtõszekrény, 185 cm, A++"|"ELECTROLUX"|"Refrigerator"|"A++"|239|24|60|184|64|67|2|220|109|114990|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3601mow-kombinalt-hutoszekreny-185-cm-p419084"|419084|NA|NA|NA|"edigital"|257
"Electrolux EN3601MOX"|"grey"|"Electrolux EN3601MOX Kombinált hûtõszekrény, 185 cm, A++"|"ELECTROLUX"|"Refrigerator"|"A++"|239|24|60|184|65|66|2|220|109|124990|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3601mox-kombinalt-hutoszekreny-185-cm-p412600"|412600|NA|NA|NA|"edigital"|258
"Electrolux EN3855MFX"|"grey"|"Electrolux EN3855MFX CustomFlex kombinált hûtõszekrény, NoFrost, 201 cm, A++"|"ELECTROLUX"|"Refrigerator"|"A++"|251|24|60|200|65|74|2|258|91|176990|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3855mfx-customflex-kombinalt-hutoszekreny-nofrost-201-cm-p509770"|509770|NA|NA|NA|"edigital"|259
"Electrolux ENN2800BOW"|"white"|"Electrolux ENN2800BOW Beépíthetõ kombinált hûtõszekrény, 178 cm, A+"|"ELECTROLUX"|"Refrigerator"|"A+"|291|24|54|178|55|54|2|196|72|139990|"https://edigital.hu/beepitheto-huto/electrolux-enn2800bow-beepitheto-kombinalt-hutoszekreny-178-cm-p636459"|636459|NA|NA|NA|"edigital"|260
"Electrolux ENN2812AOW"|NA|"Electrolux ENN2812AOW Beépíthetõ kombinált hûtõszekrény, 178 cm, A++"|"ELECTROLUX"|"Refrigerator"|"A++"|229|24|54|177|55|54|2|196|72|139990|"https://edigital.hu/beepitheto-huto/electrolux-enn2812aow-beepitheto-kombinalt-hutoszekreny-178-cm-p489428"|489428|NA|NA|NA|"edigital"|261
"Electrolux ENN2812COW"|"white"|"Electrolux ENN2812COW Beépíthetõ kombinált hûtõszekrény, LowFrost, 178 cm, A++"|"ELECTROLUX"|"Refrigerator"|"A++"|233|12|54|177|55|54|2|202|75|149990|"https://edigital.hu/beepitheto-huto/electrolux-enn2812cow-beepitheto-kombinalt-hutoszekreny-lowfrost-178-cm-p417991"|417991|NA|NA|NA|"edigital"|262
"Electrolux ENN2851AOW"|NA|"Electrolux ENN2851AOW Beépíthetõ kombinált hûtõszekrény, NoFrost, 178 cm, A+"|"ELECTROLUX"|"Refrigerator"|"A+"|297|24|54|177|55|58|2|200|63|169890|"https://edigital.hu/alulfagyasztos-huto/electrolux-enn2851aow-beepitheto-kombinalt-hutoszekreny-nofrost-178-cm-p419236"|419236|NA|NA|NA|"edigital"|263
"Electrolux ENN2852ACW"|"white"|"Electrolux ENN2852ACW CustomFlex beépíthetõ kombinált hûtõszekrény, NoFrost, 178 cm, A++"|"ELECTROLUX"|"Refrigerator"|"A++"|228|24|54|177|55|58|2|192|61|218990|"https://edigital.hu/beepitheto-huto/electrolux-enn2852acw-customflex-beepitheto-kombinalt-hutoszekreny-nofrost-178-cm-p636460"|636460|NA|NA|NA|"edigital"|264
"Electrolux ENN2853COW"|NA|"Electrolux ENN2853COW Beépíthetõ kombinált hûtõszekrény, NoFrost, 178 cm, A+"|"ELECTROLUX"|"Refrigerator"|"A+"|297|24|54|177|55|58|2|200|63|169990|"https://edigital.hu/beepitheto-huto/electrolux-enn2853cow-beepitheto-kombinalt-hutoszekreny-nofrost-178-cm-p385777"|385777|NA|NA|NA|"edigital"|265
"Electrolux ENN2854COW"|NA|"Electrolux ENN2854COW Beépíthetõ kombinált hûtõszekrény, NoFrost, 178 cm, A++"|"ELECTROLUX"|"Refrigerator"|"A++"|233|24|54|177|55|58|2|200|63|189990|"https://edigital.hu/beepitheto-huto/electrolux-enn2854cow-beepitheto-kombinalt-hutoszekreny-nofrost-178-cm-p419403"|419403|NA|NA|NA|"edigital"|266
"Electrolux ENN2874CFW"|"white"|"Electrolux ENN2874CFW CustomFlex beépíthetõ kombinált hûtõszekrény, LowFrost, 178 cm, A++"|"ELECTROLUX"|"Refrigerator"|"A++"|227|24|54|177|55|56|2|192|72|175490|"https://edigital.hu/beepitheto-huto/electrolux-enn2874cfw-customflex-beepitheto-kombinalt-hutoszekreny-lowfrost-178-cm-p543049"|543049|NA|NA|NA|"edigital"|267
"Electrolux ENN3074EFW"|"white"|"Electrolux ENN3074EFW CustomFlex beépíthetõ kombinált hûtõszekrény, MultiSpace, NoFrost, 188 cm, A++"|"ELECTROLUX"|"Refrigerator"|"A++"|233|12|54|188|55|70|2|207|60|254900|"https://edigital.hu/beepitheto-huto/electrolux-enn3074efw-customflex-beepitheto-kombinalt-hutoszekreny-multispace-nofrost-188-cm-p680568"|680568|NA|NA|NA|"edigital"|268
"Electrolux ENN3101AOW"|NA|"Electrolux ENN3101AOW Beépíthetõ kombinált hûtõszekrény, 185 cm, A+"|"ELECTROLUX"|"Refrigerator"|"A+"|309|24|54|184|55|61|2|228|75|147990|"https://edigital.hu/beepitheto-huto/electrolux-enn3101aow-beepitheto-kombinalt-hutoszekreny-185-cm-p419234"|419234|NA|NA|NA|"edigital"|269
"Electrolux ENN3153AOW"|NA|"Electrolux ENN3153AOW Beépíthetõ kombinált hûtõszekrény, NoFrost, 185 cm, A+"|"ELECTROLUX"|"Refrigerator"|"A+"|311|24|54|184|55|62|2|228|64|179990|"https://edigital.hu/beepitheto-huto/electrolux-enn3153aow-beepitheto-kombinalt-hutoszekreny-nofrost-185-cm-p419404"|419404|NA|NA|NA|"edigital"|270
"Electrolux ERF4113AOW"|"white"|"Electrolux ERF4113AOW Hûtõszekrény, 185 cm, A++"|"ELECTROLUX"|"Refrigerator"|"A++"|117|24|60|154|67|61|1|NA|0|117990|"https://edigital.hu/egyajtos-huto/electrolux-erf4113aow-hutoszekreny-185-cm-p419067"|419067|NA|NA|NA|"edigital"|271
"Electrolux ERN1200FOW"|"white"|"Electrolux ERN1200FOW Beépíthetõ hûtõszekrény, 82 cm, A+"|"ELECTROLUX"|"Refrigerator"|"A+"|184|24|56|82|55|31|1|97|17|77990|"https://edigital.hu/beepitheto-huto/electrolux-ern1200fow-beepitheto-hutoszekreny-82-cm-p364094"|364094|NA|NA|NA|"edigital"|272
"Electrolux ERN1300AOW"|NA|"Electrolux ERN1300AOW Beépíthetõ hûtõszekrény, 82 cm, A+"|"ELECTROLUX"|"Refrigerator"|"A+"|121|24|56|82|55|32|1|130|0|79990|"https://edigital.hu/beepitheto-huto/electrolux-ern1300aow-beepitheto-hutoszekreny-82-cm-p419228"|419228|NA|NA|NA|"edigital"|273
