item_name_short	item_name	producer	type	energy_class	energy_consumption	guarantee_month	colour	width_cm	height_cm	depth_cm	weight_kg	n_doors	cooling_capacity_l	freezing_capacity_l	item_price_edigital	website_category_edigital	link_edigital	articleID_edigital	item_price_mediamarkt	website_category_mediamarkt	link_mediamarkt	articleID_mediamarkt
HAIER HRF450DS6	Haier HRF-450DS6 side by side hűtőszekrény, A+	HAIER	Refrigerator	A+	370	24	grey	83,3	179	66,5	92	NA	273 l	177 l	164 990 Ft	edigital_refrigerator	https://edigital.hu/side-side-huto/haier-hrf-450ds6-side-side-hutoszekreny-p508177	508177	NA	NA	NA	NA
HAIER HRF522IG6	Haier HRF-522IG6 side by side hűtőszekrény, A+	HAIER	Refrigerator	A+	350 kWh / év	24	grey	90,8	179	65,5	100 kg (nettó)	2 db	331 l	169 l	199 990 Ft	edigital_refrigerator	https://edigital.hu/side-side-huto/haier-hrf-522ig6-side-side-hutoszekreny-p664406	664406	NA	NA	NA	NA
Haier HTTF406EW	Haier HTTF-406EW egyajtós hűtőszekrény,  A+	HAIER	Refrigerator	A+	110 kWh	24	white	48 cm	85 cm	44,5 cm	22 kg	1 db	NA	NA	34 990 Ft	edigital_refrigerator	https://edigital.hu/egyajtos-huto/haier-httf-406ew-egyajtos-hutoszekreny-p692084	692084	NA	NA	NA	NA
Hausmeister HM 3192	Hausmeister HM 3192 alulfagyasztós hűtőszekrény, A+	HAUSMEISTER	Refrigerator	A+	237 kWh/év	24	white	55 cm	177 cm	58 cm	50 kg	2 db	205 l	68 l	67 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/hausmeister-hm-3192-alulfagyasztos-hutoszekreny-p576111	576111	NA	NA	NA	NA
Hausmeister HM3101H	Hausmeister HM3101H minibár	HAUSMEISTER	Refrigerator	A+	106 kWh/év	24	white	44	49,5	48,5	31	1 db	46 l	6 l	34 990 Ft	edigital_refrigerator	https://edigital.hu/egyajtos-huto/hausmeister-hm3101h-minibar-p445486	445486	NA	NA	NA	NA
Hausmeister HM3108	Hausmeister HM3108 hűtőszekrény	HAUSMEISTER	Refrigerator	A+	113 kWh/év	24	white	47,2 cm	83,2 cm	45 cm	NA	1 db	82 l	9 l	35 990 Ft	edigital_refrigerator	https://edigital.hu/egyajtos-huto/hausmeister-hm3108-hutoszekreny-p445487	445487	NA	NA	NA	NA
Hausmeister HM3220	Hausmeister HM3220 kombinált hűtőszekrény	HAUSMEISTER	Refrigerator	A+	NA	24	white	50	123	58	NA	NA	155 l	40 l	54 990 Ft	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/hausmeister-hm3220-kombinalt-hutoszekreny-p445488	445488	NA	NA	NA	NA
Hausmeister HM3222	Hausmeister HM3222 kombinált hűtőszekrény	HAUSMEISTER	Refrigerator	A+	219	24	white	55	141,5	58	NA	2 db	171 l	41 l	56 990 Ft	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/hausmeister-hm3222-kombinalt-hutoszekreny-p498908	498908	NA	NA	NA	NA
Hotpoint Ariston BCB 7030	Hotpoint Ariston BCB 7030 AAA F C beépíthető hűtőszekrény, A++ No Frost	HOTPOINT ARISTON	Refrigerator	A++	250	24	NA	54	177	54,5	58	2 db	197 l	63 l	179 990 Ft	edigital_refrigerator	https://edigital.hu/beepitheto-huto/hotpoint-ariston-bcb-7030-aaa-f-c-beepitheto-hutoszekreny-no-frost-p531545	531545	NA	NA	NA	NA
Hotpoint Ariston BF 1801	Hotpoint Ariston BF 1801 E F AA beépíthető fagyasztószekrény, A+	HOTPOINT ARISTON	Freezer	A+	308	24	white	54	177,1	54,5	NA	1 db	nincs hűtő rész	210 l	219 990 Ft	edigital_refrigerator	https://edigital.hu/beepitheto-huto/hotpoint-ariston-bf-1801-e-f-aa-beepitheto-fagyasztoszekreny-p489466	489466	NA	NA	NA	NA
Hotpoint Ariston BF1801EFAA fagyasztószekrény	Hotpoint Ariston BF1801EFAA fagyasztószekrény A+	HOTPOINT ARISTON	Refrigerator	A+	308 kWh/év	24	white	54 cm	177 cm	54,5 cm	57 kg	1 db	NA	240 l	192 990 Ft	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/hotpoint-ariston-bf1801efaa-fagyasztoszekreny-p620790	620790	NA	NA	NA	NA
HOTPOINT ARISTON ENBYH 19323	Hotpoint Ariston ENBYH 19323 FW O3 alulfagyasztós hűtőszekrény A++ No Frost 70cm széles	HOTPOINT ARISTON	Refrigerator	A++	328 /év	24	grey	70	195,5	75,5	4	2 db	301 l	148 l	189 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/hotpoint-ariston-enbyh-19323-fw-o3-alulfagyasztos-hutoszekreny-no-frost-70cm-szeles-p382705	382705	NA	NA	NA	NA
HOTPOINT ARISTON ENTM 18210	Hotpoint Ariston ENTM 18210 VW felülfagyasztós hűtőszekrény	HOTPOINT ARISTON	Refrigerator	A+	326 kWh / év	24	white	68,5	180	70	NA	2 db	340 l	95 l	114 990 Ft	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/hotpoint-ariston-entm-18210-vw-felulfagyasztos-hutoszekreny-p238407	238407	NA	NA	NA	NA
HOTPOINT ARISTON ENTM 18220	Hotpoint Ariston ENTM 18220 VW felülfagyasztós hűtőszekrény, A+	HOTPOINT ARISTON	NA	A+	326.0 kWh/év	24	grey	70	180,5	66,5	NA	NA	341 l	94 l	124 990 Ft	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/hotpoint-ariston-entm-18220-vw-felulfagyasztos-hutoszekreny-p562765	562765	NA	NA	NA	NA
HOTPOINT ARISTON ENTM 182A0	Hotpoint Ariston ENTM 182A0 VW felülfagyasztós hűtőszekrény	HOTPOINT ARISTON	Refrigerator	A+	341 kWh/év	24	grey	70	180,5	68,5	NA	2 db	341 l	94 l	119 990 Ft	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/hotpoint-ariston-entm-182a0-vw-felulfagyasztos-hutoszekreny-p381667	381667	NA	NA	NA	NA
Hotpoint Ariston XH9 T3Z	Hotpoint Ariston XH9 T3Z XOJZV alulfagyasztós hűtőszekrény, A+++	HOTPOINT ARISTON	Refrigerator	A+++	NA	24	grey	60 cm	201 cm	72 cm	NA	1 db	NA	NA	349 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/hotpoint-ariston-xh9-t3z-xojzv-alulfagyasztos-hutoszekreny-p482631	482631	NA	NA	NA	NA
HYUNDAI FSB050WW8	Hyundai FSB050WW8 fagyasztó szekrény	HYUNDAI	Freezer	A+	153 kWh/év	24	white	44	51	49	NA	1 db	nincs hűtő rész	34 l	39 990 Ft	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/hyundai-fsb050ww8-fagyaszto-szekreny-p292022	292022	NA	NA	NA	NA
Hyundai HYUVIN12DZ	Hyundai HYUVIN12DZ borhűtő 2 zónás	HYUNDAI	Wine refrigerator	A	133	24	black	26	67	52	15,5	1 db	33 l	nincs fagyasztó rész	52 990 Ft	edigital_refrigerator	https://edigital.hu/borhuto/hyundai-hyuvin12dz-borhuto-2-zonas-p411999	411999	NA	NA	NA	NA
Hyundai RSC050WW8	Hyundai RSC050WW8 hűtőszekrény	HYUNDAI	Refrigerator	A+	106 kWh/év	24	white	44	51	47	13	1 db	42 l	4 l	32 990 Ft	edigital_refrigerator	https://edigital.hu/egyajtos-huto/hyundai-rsc050ww8-hutoszekreny-p292020	292020	NA	NA	NA	NA
Hyundai VIN12B	Hyundai VIN12B borhűtő	HYUNDAI	Wine refrigerator	C	0,73 kWh/24 óra	24	black	36	49	51	NA	1 db	33 l	nincs fagyasztó rész	39 990 Ft	edigital_refrigerator	https://edigital.hu/borhuto/hyundai-vin12b-borhuto-p294764	294764	NA	NA	NA	NA
Hyundai VIN18	Hyundai VIN18 borhűtő	HYUNDAI	Wine refrigerator	B	0,51 kWh/nap	24	black	36	65	51,5	14	1 db	48 l	nincs fagyasztó rész	43 990 Ft	edigital_refrigerator	https://edigital.hu/borhuto/hyundai-vin18-borhuto-p294763	294763	NA	NA	NA	NA
Hyundai VIN18DZ	Hyundai VIN18DZ borhűtő	HYUNDAI	Wine refrigerator	D	0,66 kWh/24h	24	black	25,5	96	51,5	17,8	NA	53 l	nincs fagyasztó rész	59 990 Ft	edigital_refrigerator	https://edigital.hu/borhuto/hyundai-vin18dz-borhuto-p294762	294762	NA	NA	NA	NA
Hyundai VIN32DZ	Hyundai VIN32DZ borhűtő	HYUNDAI	Wine refrigerator	B	0,45 kWh/24h	24	black	40	84	51,5	24	1 db	78 l	nincs fagyasztó rész	72 990 Ft	edigital_refrigerator	https://edigital.hu/borhuto/hyundai-vin32dz-borhuto-p294761	294761	NA	NA	NA	NA
INDESIT LI6 S1	INDESIT LI6 S1 W kombinált hűtőszekrény	INDESIT	Refrigerator	A+	255 kWh	24	white	60 cm	159 cm	66 cm	58 kg	NA	196 l	75 l	NA	NA	NA	NA	84999	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_indesit-li6-s1-w-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1191057.html	1191057
INDESIT LI7 S1	INDESIT LI7 S1 W kombinált hűtőszekrény	INDESIT	Refrigerator	A+	297 kWh	24	white	60 cm	176 cm	66 cm	66 kg	NA	196 l	111 l	NA	NA	NA	NA	89996	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_indesit-li7-s1-w-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1191058.html	1191058
INDESIT LI7 S1	INDESIT LI7 S1 X kombinált hűtőszekrény	INDESIT	Refrigerator	A+	297 kWh	24	grey	60 cm	176 cm	66 cm	66 kg	NA	196 l	111 l	NA	NA	NA	NA	94999	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_indesit-li7-s1-x-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1191059.html	1191059
INDESIT LI8 S1	INDESIT LI8 S1 W kombinált hűtőszekrény	INDESIT	Refrigerator	A+	309 kWh	24	white	60 cm	189 cm	66 cm	72 kg	NA	228 l	111 l	NA	NA	NA	NA	94999	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_indesit-li8-s1-w-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1191060.html	1191060
INDESIT LI8 S1	INDESIT LI8 S1 X kombinált hűtőszekrény	INDESIT	Refrigerator	A+	309 kWh	24	grey	60 cm	189 cm	66 cm	72 kg	NA	228 l	111 l	NA	NA	NA	NA	104996	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_indesit-li8-s1-x-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1191061.html	1191061
INDESIT LR6 S2	INDESIT LR6 S2 W kombinált hűtőszekrény	INDESIT	Refrigerator	A++	209 kWh	24	white	60 cm	156 cm	66 cm	60.5 kg	2	196 l	75 l	NA	NA	NA	NA	89999	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_indesit-lr6-s2-w-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1209926.html	1209926
INDESIT LR6 S2	INDESIT LR6 S2 X kombinált hűtőszekrény	INDESIT	Refrigerator	A++	209 kWh	24	grey	60 cm	154 cm	66 cm	60.5 kg	2	196 l	75 l	NA	NA	NA	NA	94996	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_indesit-lr6-s2-x-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1209925.html	1209925
Indesit LR7 S2	INDESIT LR7 S2 W kombinált hűtőszekrény	INDESIT	Refrigerator	A++	233 kWh	24	white	60 cm	176 cm	66 cm	63 kg	2	196 l	111 l	NA	NA	NA	NA	94999	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_indesit-lr7-s2-w-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1209928.html	1209928
INDESIT LR8 S2	INDESIT LR8 S2 WB kombinált hűtőszekrény	INDESIT	Refrigerator	A++	243 kWh	24	white	59.5 cm	188.8 cm	65.5 cm	NA	2	228 l	111 l	NA	NA	NA	NA	104996	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_indesit-lr8-s2-wb-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1226760.html	1226760
INDESIT LR8 S2	INDESIT LR8 S2 XB Kombinált hűtőszekrény	INDESIT	Refrigerator	A++	243 kWh	24	grey	60 cm	189 cm	66 cm	NA	2	228 l	111 l	NA	NA	NA	NA	114996	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_indesit-lr8-s2-xb-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1226761.html	1226761
INDESIT LR9 S2Q	INDESIT LR9 S2Q F X B kombinált hűtőszekrény	INDESIT	Refrigerator	A++	252 kWh	24	grey	60 cm	201 cm	66 cm	NA	2	257 l	111 l	NA	NA	NA	NA	122796	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_indesit-lr9-s2q-f-x-b-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1285262.html	1285262
INDESIT SI6 1	INDESIT SI6 1 W hűtőszekrény	INDESIT	Refrigerator	A+	140 kWh	24	white	60 cm	167 cm	65 cm	58 kg	1	322 l	NA	NA	NA	NA	NA	109799	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_indesit-si6-1-w-h%C5%B1t%C5%91szekr%C3%A9ny-1238106.html	1238106
INDESIT TAA 5	INDESIT TAA 5 felülfagyasztós kombinált hűtőszekrény	INDESIT	Refrigerator	A+	309 kWh	24	white	70 cm	180 cm	69 cm	80 kg	2	333 l	82 l	NA	NA	NA	NA	105999	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_indesit-taa-5-fel%C3%BClfagyaszt%C3%B3s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1097730.html	1097730
INDESIT UI6 F1T	INDESIT UI6 F1T S fagyasztószekrény	INDESIT	Freezer	A+	287 kWh	24	grey	65 cm	167 cm	60 cm	63 kg	NA	NA	222 l	NA	NA	NA	NA	136999	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_indesit-ui6-f1t-s-fagyaszt%C3%B3szekr%C3%A9ny-1238111.html	1238111
Indesit CAA 55	Indesit CAA 55 alulfagyasztós hűtőszekrény	INDESIT	Refrigerator	A+	268 kWh/év	24	white	54,5	174	58	NA	2 db	150 l	84 l	85 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/indesit-caa-55-alulfagyasztos-hutoszekreny-p244314	244314	NA	NA	NA	NA
INDESIT LI6 S1	Indesit LI6 S1 W alulfagyasztós hűtőszekrény	INDESIT	Refrigerator	A+	255 /év	24	white	59,5	158,7	65,5	55	2 db	196 l	75 l	84 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/indesit-li6-s1-w-alulfagyasztos-hutoszekreny-p414580	414580	NA	NA	NA	NA
INDESIT LI7 S1	Indesit LI7 S1 W alulfagyasztós hűtőszekrény	INDESIT	Refrigerator	A+	297	24	white	59,5	176	65,5	63	2 db	197 l	111 l	89 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/indesit-li7-s1-w-alulfagyasztos-hutoszekreny-p414577	414577	NA	NA	NA	NA
INDESIT LI8 S1	Indesit LI8 S1 W alulfagyaszrós hűtőszekrény	INDESIT	Refrigerator	A+	309 kWh/év	24	white	59,5	188,8	65,5	69	2 db	228 l	111 l	94 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/indesit-li8-s1-w-alulfagyaszros-hutoszekreny-p414575	414575	NA	NA	NA	NA
INDESIT LI8 S1	Indesit LI8 S1 X alulfagyasztós hűtőszekrény	INDESIT	Refrigerator	A+	309	24	grey	59,5	188,8	65,5	69	2 db	228 l	111 l	104 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/indesit-li8-s1-x-alulfagyasztos-hutoszekreny-p414574	414574	NA	NA	NA	NA
INDESIT LR6 S2	Indesit LR6 S2 W alulfagyasztós hűtőszekrény A++	INDESIT	Refrigerator	A++	209 kWh/év	24	white	59,5	158,7	65,5	55	2 db	196 l	75 l	89 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/indesit-lr6-s2-w-alulfagyasztos-hutoszekreny-p468819	468819	NA	NA	NA	NA
INDESIT LR6 S2	Indesit LR6 S2 X alulfagyasztós hűtőszekrény A++ inox	INDESIT	Refrigerator	A++	209 kWh/év	24	grey	60	159	66	NA	2 db	196 l	75 l	94 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/indesit-lr6-s2-x-alulfagyasztos-hutoszekreny-inox-p464070	464070	NA	NA	NA	NA
Indesit LR7 S2	Indesit LR7 S2 W alulfagyasztós hűtőszekrény	INDESIT	Refrigerator	A++	232 kWh/év	24	white	59,5 cm	176 cm	65,5 cm	63 kg	2 db	196 l	111 l	94 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/indesit-lr7-s2-w-alulfagyasztos-hutoszekreny-p464069	464069	NA	NA	NA	NA
Indesit LR7 S2	Indesit LR7 S2 X alulfagyasztós hűtőszekrény A++ inox	INDESIT	Refrigerator	A++	232 kWh/év	24	grey	59,5 cm	176 cm	65,5 cm	63 kg	2 db	196 l	111 l	104 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/indesit-lr7-s2-x-alulfagyasztos-hutoszekreny-inox-p464068	464068	NA	NA	NA	NA
INDESIT LR8 S2	Indesit LR8 S2 W B alulfagyasztós hűtőszekrény A++	INDESIT	Refrigerator	A++	243 kWh/év	24	white	60 cm	188, 8 cm	65,5 cm	NA	2 db	228 l	111 l	104 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/indesit-lr8-s2-w-b-alulfagyasztos-hutoszekreny-p482646	482646	NA	NA	NA	NA
INDESIT LR8 S2	Indesit LR8 S2 X B alulfagyasztós hűtőszekrény A++	INDESIT	Refrigerator	A++	243 kWh/év	24	grey	60 cm	188, 8 cm	65, 5 cm	NA	2 db	228 l	111 l	114 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/indesit-lr8-s2-x-b-alulfagyasztos-hutoszekreny-p482647	482647	NA	NA	NA	NA
Indesit LR9S2QFXB	Indesit LR9S2QFXB alulfagyasztós hűtőszekrény, A+	INDESIT	Refrigerator	A+	321 kWh/év	24	grey	59,5 cm	201,1 cm	65,5 cm	NA	2 db	257 l	111 l	127 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/indesit-lr9s2qfxb-alulfagyasztos-hutoszekreny-p664451	664451	NA	NA	NA	NA
INDESIT TAA 5	Indesit TAA5 hűtőszekrény	INDESIT	Refrigerator	A+	(kWh/év) : 341.0	24	white	70	180	68,5	NA	2 db	341 l	94 l	99 990 Ft	edigital_refrigerator	https://edigital.hu/felulfagyasztos-huto/indesit-taa5-hutoszekreny-p212959	212959	NA	NA	NA	NA
Indesit UI6 1	Indesit UI6 1 W.1 fagyasztószekrény, A+	INDESIT	Freezer	A+	267 kWh/év	24	white	60	167	65	NA	1 db	nincs hűtő rész	232 l	94 990 Ft	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/indesit-ui6-1-w1-fagyasztoszekreny-p552321	552321	NA	NA	NA	NA
LG GBB60SAYFE	LG GBB60SAYFE Total No Frost alulfagyasztós hűtőszekrény, A+++-[újracsomagolt]	LG	Refrigerator	A+++	178 kWh/év	NA	grey	59,5	201	76,1	81	2 db	250 l	93 l	179 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/lg-gbb60sayfe-total-no-frost-alulfagyasztos-hutoszekreny-ujracsomagolt-p682810	682810	NA	NA	NA	NA
LG GBB61PZHZN	LG GBB61PZHZN alulfagyasztós hűtőszekrény, inox, A++	LG	Refrigerator	A++	254 kWh/év	24	grey	59,5 cm	186 cm	68,2 cm	70 kg	2 db	234 l	107 l	159 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/lg-gbb61pzhzn-alulfagyasztos-hutoszekreny-inox-p693197	693197	NA	NA	NA	NA
LG GBB61PZJZN	LG GBB61PZJZN No Frost kombinált hűtőszekrény	LG	Refrigerator	A++	254 kWh	24	grey	60 cm	186 cm	68 cm	72 kg	2	234 l	107 l	NA	NA	NA	NA	154899	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_lg-gbb61pzjzn-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294118.html	1294118
LG GBB61SWHZN	LG GBB61SWHZN Total No Frost alulfagyasztós hűtőszekrény, A++	LG	Refrigerator	A++	254 kWh/év	24	white	59,5	186	68,2	70 (nettó)	2 db	234 l	107 l	159 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/lg-gbb61swhzn-total-no-frost-alulfagyasztos-hutoszekreny-p667125	667125	NA	NA	NA	NA
LG GBB62PZGFN	LG GBB62PZGFN alulfagyasztós hűtőszekrény, A+++	LG	Refrigerator	A+++	193 kWh / év	24	grey	59,5 cm	203 cm	68,2 cm	74 kg	2 db	277 l	107 l	199 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/lg-gbb62pzgfn-alulfagyasztos-hutoszekreny-p664125	664125	NA	NA	NA	NA
LG GBB62PZJZN	LG GBB62PZJZN alulfagyasztós hűtőszekrény, A++	LG	Refrigerator	A++	268 kWh/év	24	grey	59,5	203	68,2	74 (nettó)	2 db	277 l	107 l	169 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/lg-gbb62pzjzn-alulfagyasztos-hutoszekreny-p664134	664134	NA	NA	NA	NA
LG GBB71PZEFN	LG GBB71PZEFN alulfagyasztós hűtőszekrény, A+++	LG	Refrigerator	A+++	184 kWh/év	24	grey	59,5	186	68,2	78	2 db	234 l	107 l	189 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/lg-gbb71pzefn-alulfagyasztos-hutoszekreny-p664131	664131	NA	NA	NA	NA
LG GBB72SADFN	LG GBB72SADFN No Frost alulfagyasztós hűtőszekrény, A+++	LG	Refrigerator	A+++	193 kWh/év	24	grey	60	203	68	NA	2 db	277 l	107 l	224 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/lg-gbb72sadfn-no-frost-alulfagyasztos-hutoszekreny-p683926	683926	NA	NA	NA	NA
LG GBB72SADFN	LG GBB72SADFN No Frost kombinált hűtőszekrény	LG	Refrigerator	A+++	193 kWh	24	grey	60 cm	203 cm	68 cm	77 kg	2	277 l	107 l	NA	NA	NA	NA	251099	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_lg-gbb72sadfn-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294109.html	1294109
LG GBB72SWEFN	LG GBB72SWEFN alulfagyasztós hűtőszekrény, A+++	LG	Refrigerator	A+++	193 kWh/év	24	white	59,5	203	68,2	78 kg (nettó)	2 db	277 l	107 l	194 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/lg-gbb72swefn-alulfagyasztos-hutoszekreny-p664128	664128	NA	NA	NA	NA
LG GBB92STAQP	LG GBB92STAQP alulfagyasztós hűtőszekrény, A+++	LG	Refrigerator	A+++	154 kWh/év	24	grey	59,5	203	67,5	87 kg	2 db	277 l	107 l	399 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/lg-gbb92staqp-alulfagyasztos-hutoszekreny-p683927	683927	NA	NA	NA	NA
LG GBF61PZJZN	LG GBF61PZJZN No Frost kombinált hűtőszekrény	LG	Refrigerator	A++	254 kWh	24	grey	60 cm	186 cm	68 cm	72 kg	2	229 l	107 l	NA	NA	NA	NA	169899	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_lg-gbf61pzjzn-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1294117.html	1294117
LG GBF61PZJZN	LG GBF61PZJZN Total No Frost alulfagyasztós hűtőszekrény, A++	LG	Refrigerator	A++	254	24	grey	59,5	186	68,2	70	2 db	336 l	107 l	189 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/lg-gbf61pzjzn-total-no-frost-alulfagyasztos-hutoszekreny-p685155	685155	NA	NA	NA	NA
LG GBF72NSDZN	LG GBF72NSDZN alulfagyasztós hűtőszerkény, A++	LG	Refrigerator	A++	288 kWh/év	24	grey	59.5 cm	203 cm	68,2 cm	74 kg	2 db	273 l	107 l	194 990 Ft	edigital_refrigerator	https://edigital.hu/alulfagyasztos-huto/lg-gbf72nsdzn-alulfagyasztos-hutoszerkeny-p664129	664129	NA	NA	NA	NA
LG GF5237PZJZ1	LG GF5237PZJZ1 fagyasztószekrény, A++	LG	Refrigerator	A++	273 kWh/év	24	NA	59,5	185	67,3	89	1 db	nincs hűtő rész	313 l	261 990 Ft	edigital_refrigerator	https://edigital.hu/fagyasztoszekreny/lg-gf5237pzjz1-fagyasztoszekreny-p617828	617828	NA	NA	NA	NA
LG GL5241PZJZ1	LG GL5241PZJZ1 egyajtós hűtőszekrény, A++	LG	Refrigerator	A++	115 kWh/év	24	grey	59,5	185	67,3	81	1 db	382 l	nincs fagyasztó rész	259 990 Ft	edigital_refrigerator	https://edigital.hu/egyajtos-huto/lg-gl5241pzjz1-egyajtos-hutoszekreny-p617829	617829	NA	NA	NA	NA
LG GL5241PZJZ1	LG GL5241PZJZ1 egyajtós hűtőszekrény, A++ - [Újracsomagolt]	LG	Refrigerator	A++	115 kWh/év	NA	grey	59,5	185	67,3	81	1 db	382 l	nincs fagyasztó rész	207 990 Ft	edigital_refrigerator	https://edigital.hu/egyajtos-huto/lg-gl5241pzjz1-egyajtos-hutoszekreny-ujracsomagolt-p677356	677356	NA	NA	NA	NA
LG GMX844MCKV	LG GMX844MCKV Side by Side hűtőszekrény, fekete, A+	LG	Refrigerator	A+	380 kWh/év	24	black	88,5 cm	188,9 cm	76,8 cm	133 kg	4 db	280 l	143 l	649 990 Ft	edigital_refrigerator	https://edigital.hu/side-side-huto/lg-gmx844mckv-side-side-hutoszekreny-fekete-p693198	693198	NA	NA	NA	NA
LG GS9366PZQVD	LG GS9366PZQVD side by side hűtőszekrény	LG	Refrigerator	A+	480 kWh/év	24	grey	91,2	179	71,2	151	NA	NA	209 l	399 990 Ft	edigital_refrigerator	https://edigital.hu/side-side-huto/lg-gs9366pzqvd-side-side-hutoszekreny-p457706	457706	NA	NA	NA	NA
LG GSB760PZXV	LG GSB760PZXV side by side hűtőszekrény	LG	Refrigerator	A+	438 kWh	24	grey	91.2 cm	179 cm	73.8 cm	113 kg	4	406 l	220 l	NA	NA	NA	NA	279799	mediamarkt_refrigerator	https://www.mediamarkt.hu/hu/product/_lg-gsb760pzxv-side-by-side-h%C5%B1t%C5%91szekr%C3%A9ny-1209971.html	1209971
LG GSB760PZXV	LG GSB760PZXV side by side hűtőszekrény, A+, Total No Frost	LG	Refrigerator	A+	438 kWh/év	24	grey	91,2	179	73,8	124	2 db	406 l	220 l	285 990 Ft	edigital_refrigerator	https://edigital.hu/side-side-huto/lg-gsb760pzxv-side-side-hutoszekreny-total-no-frost-p539303	539303	NA	NA	NA	NA
