"common_item_id"|"common_item_name"|"item_name_short"|"colour"|"producer"|"type"|"energy_class"|"energy_consumption"|"guarantee_month"|"width_cm"|"height_cm"|"depth_cm"|"weight_kg"|"n_doors"|"cooling_capacity_l"|"freezing_capacity_l"|"total_capacity"|"website"|"item_price"|"link"
227|"ELECTROLUX EJ2801AOW2 white"|"ELECTROLUX EJ2801AOW2"|"white"|"ELECTROLUX"|"Refrigerator"|"A+"|242|24|55|160|60|47|2|215|50|265|"mediamarkt"|81993|"https://www.mediamarkt.hu/hu/product/_electrolux-ej2801aow2-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1139717.html"
227|"ELECTROLUX EJ2801AOW2 white"|"ELECTROLUX EJ2801AOW2"|"white"|"ELECTROLUX"|"Refrigerator"|"A+"|242|24|55|160|60|47|2|215|50|265|"edigital"|81990|"https://edigital.hu/felulfagyasztos-huto/electrolux-ej2801aow2-kombinalt-hutoszekreny-160-cm-p306700"
228|"ELECTROLUX EJ2801AOX2 grey"|"ELECTROLUX EJ2801AOX2"|"grey"|"ELECTROLUX"|"Refrigerator"|"A+"|242|24|55|159|60|47|2|215|50|265|"mediamarkt"|93996|"https://www.mediamarkt.hu/hu/product/_electrolux-ej2801aox2-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1139718.html"
228|"ELECTROLUX EJ2801AOX2 grey"|"ELECTROLUX EJ2801AOX2"|"grey"|"ELECTROLUX"|"Refrigerator"|"A+"|242|24|55|159|60|47|2|215|50|265|"edigital"|89990|"https://edigital.hu/felulfagyasztos-huto/electrolux-ej2801aox2-kombinalt-hutoszekreny-160-cm-p306215"
229|"ELECTROLUX EN 3454 white"|"ELECTROLUX EN 3454"|"white"|"ELECTROLUX"|"Refrigerator"|"A++"|239|24|60|185|65|72|NA|220|91|311|"mediamarkt"|152796|"https://www.mediamarkt.hu/hu/product/_electrolux-en-3454-now-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1171055.html"
230|"ELECTROLUX EN 3601 white"|"ELECTROLUX EN 3601"|"white"|"ELECTROLUX"|"Refrigerator"|"A++"|239|24|60|185|65|67|NA|220|109|329|"mediamarkt"|116996|"https://www.mediamarkt.hu/hu/product/_electrolux-en-3601-mow-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140299.html"
231|"ELECTROLUX EN 3601 grey"|"ELECTROLUX EN 3601"|"grey"|"ELECTROLUX"|"Refrigerator"|"A++"|239|24|60|185|65|67|NA|220|109|329|"mediamarkt"|124796|"https://www.mediamarkt.hu/hu/product/_electrolux-en-3601-mox-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1140300.html"
232|"ELECTROLUX EN3201MOW white"|"ELECTROLUX EN3201MOW"|"white"|"ELECTROLUX"|"Refrigerator"|"A++"|231|24|60|174|65|64|2|194|109|303|"mediamarkt"|115993|"https://www.mediamarkt.hu/hu/product/_electrolux-en3201mow-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1206345.html"
232|"ELECTROLUX EN3201MOW white"|"ELECTROLUX EN3201MOW"|"white"|"ELECTROLUX"|"Refrigerator"|"A++"|231|24|60|174|65|64|2|194|109|303|"edigital"|114990|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3201mow-kombinalt-hutoszekreny-175-cm-p419082"
233|"ELECTROLUX EN3201MOX grey"|"ELECTROLUX EN3201MOX"|"grey"|"ELECTROLUX"|"Refrigerator"|"A++"|231|24|60|174|65|64|2|194|109|303|"mediamarkt"|125993|"https://www.mediamarkt.hu/hu/product/_electrolux-en3201mox-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1206346.html"
233|"ELECTROLUX EN3201MOX grey"|"ELECTROLUX EN3201MOX"|"grey"|"ELECTROLUX"|"Refrigerator"|"A++"|231|24|60|174|65|64|2|194|109|303|"edigital"|124990|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3201mox-kombinalt-hutoszekreny-175-cm-p385778"
234|"ELECTROLUX EN3455MFX grey"|"ELECTROLUX EN3455MFX"|"grey"|"ELECTROLUX"|"Refrigerator"|"A++"|239|24|60|185|65|98|2|220|91|311|"mediamarkt"|167793|"https://www.mediamarkt.hu/hu/product/_electrolux-en3455mfx-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1235799.html"
234|"ELECTROLUX EN3455MFX grey"|"ELECTROLUX EN3455MFX"|"grey"|"ELECTROLUX"|"Refrigerator"|"A++"|239|24|60|185|65|98|2|220|91|311|"edigital"|169990|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3455mfx-customflex-kombinalt-hutoszekreny-nofrost-185-cm-p509162"
235|"ELECTROLUX EN3481MOW white"|"ELECTROLUX EN3481MOW"|"white"|"ELECTROLUX"|"Refrigerator"|"A++"|197|24|60|186|65|69|2|230|94|324|"mediamarkt"|127799|"https://www.mediamarkt.hu/hu/product/_electrolux-en3481mow-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1287119.html"
236|"ELECTROLUX EN3484MOX grey"|"ELECTROLUX EN3484MOX"|"grey"|"ELECTROLUX"|"Refrigerator"|"A++"|263|24|60|186|65|69|2|230|94|324|"mediamarkt"|147899|"https://www.mediamarkt.hu/hu/product/_electrolux-en3484mox-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1287120.html"
236|"ELECTROLUX EN3484MOX grey"|"ELECTROLUX EN3484MOX"|"grey"|"ELECTROLUX"|"Refrigerator"|"A++"|263|24|60|186|65|69|2|230|94|324|"edigital"|147990|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3484mox-kombinalt-hutoszekreny-no-frost-naturafresh-fiok-186-cm-p639038"
237|"ELECTROLUX EN3853MOW white"|"ELECTROLUX EN3853MOW"|"white"|"ELECTROLUX"|"Refrigerator"|"A++"|254|24|60|200|65|74|2|265|92|357|"mediamarkt"|157993|"https://www.mediamarkt.hu/hu/product/_electrolux-en3853mow-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1229309.html"
237|"ELECTROLUX EN3853MOW white"|"ELECTROLUX EN3853MOW"|"white"|"ELECTROLUX"|"Refrigerator"|"A++"|254|24|60|200|65|74|2|265|92|357|"edigital"|134990|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3853mow-kombinalt-hutoszekreny-nofrost-201-cm-p516009"
238|"ELECTROLUX EN3854POX grey"|"ELECTROLUX EN3854POX"|"grey"|"ELECTROLUX"|"Refrigerator"|"A+++"|167|24|60|200|65|80|2|258|91|349|"mediamarkt"|222993|"https://www.mediamarkt.hu/hu/product/_electrolux-en3854pox-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1206348.html"
238|"ELECTROLUX EN3854POX grey"|"ELECTROLUX EN3854POX"|"grey"|"ELECTROLUX"|"Refrigerator"|"A+++"|167|24|60|200|65|80|2|258|91|349|"edigital"|229990|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3854pox-kombinalt-hutoszekreny-nofrost-naturafresh-fiok-201-cm-p516010"
239|"ELECTROLUX EN3885MOX grey"|"ELECTROLUX EN3885MOX"|"grey"|"ELECTROLUX"|"Refrigerator"|"A++"|274|24|60|201|65|74|2|244|94|338|"mediamarkt"|164799|"https://www.mediamarkt.hu/hu/product/_electrolux-en3885mox-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1287121.html"
239|"ELECTROLUX EN3885MOX grey"|"ELECTROLUX EN3885MOX"|"grey"|"ELECTROLUX"|"Refrigerator"|"A++"|274|24|60|201|65|74|2|244|94|338|"edigital"|162990|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3885mox-kombinalt-hutoszekreny-no-frost-naturafresh-fiok-201-cm-p639039"
240|"ELECTROLUX ERF 4113 white"|"ELECTROLUX ERF 4113"|"white"|"ELECTROLUX"|"Refrigerator"|"A++"|117|24|60|185|66|61|NA|395|NA|395|"mediamarkt"|118996|"https://www.mediamarkt.hu/hu/product/_electrolux-erf-4113-aow-h%C5%B1t%C5%91szekr%C3%A9ny-1171052.html"
241|"ELECTROLUX ERF1904FOW white"|"ELECTROLUX ERF1904FOW"|"white"|"ELECTROLUX"|"Refrigerator"|"A+"|200|24|55|105|61|38|1|166|18|184|"mediamarkt"|68996|"https://www.mediamarkt.hu/hu/product/_electrolux-erf1904fow-h%C5%B1t%C5%91szekr%C3%A9ny-1139711.html"
241|"ELECTROLUX ERF1904FOW white"|"ELECTROLUX ERF1904FOW"|"white"|"ELECTROLUX"|"Refrigerator"|"A+"|200|24|55|105|61|38|1|166|18|184|"edigital"|66990|"https://edigital.hu/egyajtos-huto/electrolux-erf1904fow-hutoszekreny-105-cm-p306697"
242|"ELECTROLUX ERF2404FOW white"|"ELECTROLUX ERF2404FOW"|"white"|"ELECTROLUX"|"Refrigerator"|"A+"|215|24|55|125|61|42|NA|208|18|226|"mediamarkt"|73793|"https://www.mediamarkt.hu/hu/product/_electrolux-erf2404fow-h%C5%B1t%C5%91szekr%C3%A9ny-1139713.html"
243|"ELECTROLUX ERF2504AOW white"|"ELECTROLUX ERF2504AOW"|"white"|"ELECTROLUX"|"Refrigerator"|"A+"|130|24|55|125|61|42|1|240|0|240|"mediamarkt"|74996|"https://www.mediamarkt.hu/hu/product/_electrolux-erf2504aow-h%C5%B1t%C5%91szekr%C3%A9ny-1139712.html"
243|"ELECTROLUX ERF2504AOW white"|"ELECTROLUX ERF2504AOW"|"white"|"ELECTROLUX"|"Refrigerator"|"A+"|130|24|55|125|61|42|1|240|0|240|"edigital"|73990|"https://edigital.hu/egyajtos-huto/electrolux-erf2504aow-hutoszekreny-125-cm-p306698"
244|"ELECTROLUX ERT 1501 white"|"ELECTROLUX ERT 1501"|"white"|"ELECTROLUX"|"Refrigerator"|"A+"|183|24|55|85|61|34|NA|118|18|136|"mediamarkt"|60993|"https://www.mediamarkt.hu/hu/product/_electrolux-ert-1501-fow-3-h%C5%B1t%C5%91szekr%C3%A9ny-1171050.html"
245|"ELECTROLUX ERT 1502 white"|"ELECTROLUX ERT 1502"|"white"|"ELECTROLUX"|"Refrigerator"|"A++"|147|24|55|85|61|42|NA|118|18|136|"mediamarkt"|63993|"https://www.mediamarkt.hu/hu/product/_electrolux-ert-1502-fow-3-h%C5%B1t%C5%91szekr%C3%A9ny-1171051.html"
246|"ELECTROLUX ERT 1601 white"|"ELECTROLUX ERT 1601"|"white"|"ELECTROLUX"|"Refrigerator"|"A+"|119|24|55|85|61|33|NA|150|NA|150|"mediamarkt"|59793|"https://www.mediamarkt.hu/hu/product/_electrolux-ert-1601-aow-3-h%C5%B1t%C5%91szekr%C3%A9ny-1171049.html"
247|"ELECTROLUX EUF 1900 white"|"ELECTROLUX EUF 1900"|"white"|"ELECTROLUX"|"Freezer"|"A+"|230|24|54|125|64|46|NA|NA|168|168|"mediamarkt"|90993|"https://www.mediamarkt.hu/hu/product/_electrolux-euf-1900-aow-fagyaszt%C3%B3szekr%C3%A9ny-1094311.html"
248|"ELECTROLUX EUF 2704 white"|"ELECTROLUX EUF 2704"|"white"|"ELECTROLUX"|NA|"A++"|216|24|60|185|66|68|NA|NA|245|245|"mediamarkt"|139996|"https://www.mediamarkt.hu/hu/product/_electrolux-euf-2704-aow-fagyaszt%C3%B3szekr%C3%A9ny-1148150.html"
249|"ELECTROLUX EUF2047AOW white"|"ELECTROLUX EUF2047AOW"|"white"|"ELECTROLUX"|"Freezer"|"A+"|258|24|60|154|67|62|NA|NA|180|180|"mediamarkt"|118796|"https://www.mediamarkt.hu/hu/product/_electrolux-euf2047aow-fagyaszt%C3%B3szekr%C3%A9ny-1195323.html"
250|"ELECTROLUX EUT 1106 white"|"ELECTROLUX EUT 1106"|"white"|"ELECTROLUX"|"Freezer"|"A+"|185|24|55|85|61|33|NA|NA|91|91|"mediamarkt"|61893|"https://www.mediamarkt.hu/hu/product/_electrolux-eut-1106-aw-2-fagyaszt%C3%B3szekr%C3%A9ny-1171059.html"
251|"ETA 138890010 grey"|"ETA 138890010"|"grey"|"ETA"|"Refrigerator"|"A+"|365|24|60|177|90|83|2|291|145|436|"edigital"|185390|"https://edigital.hu/side-side-huto/eta-138890010-side-side-hutoszekreny-p584211"
252|"Electrolux EJ2301AOW2 white"|"Electrolux EJ2301AOW2"|"white"|"ELECTROLUX"|"Refrigerator"|"A+"|224|24|54|140|60|45|2|180|43|223|"edigital"|73990|"https://edigital.hu/felulfagyasztos-huto/electrolux-ej2301aow2-kombinalt-hutoszekreny-140-cm-p306699"
253|"Electrolux EJN2301AOW white"|"Electrolux EJN2301AOW"|"white"|"ELECTROLUX"|"Refrigerator"|"A+"|239|24|54|144|55|42|2|180|38|218|"edigital"|104990|"https://edigital.hu/beepitheto-huto/electrolux-ejn2301aow-beepitheto-kombinalt-hutoszekreny-144-cm-p489427"
254|"Electrolux EN3453MOW white"|"Electrolux EN3453MOW"|"white"|"ELECTROLUX"|"Refrigerator"|"A++"|239|24|60|184|65|68|2|220|91|311|"edigital"|137590|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3453mow-kombinalt-hutoszekreny-nofrost-185-cm-p542407"
255|"Electrolux EN3453MOX grey"|"Electrolux EN3453MOX"|"grey"|"ELECTROLUX"|"Refrigerator"|"A++"|239|24|60|184|65|68|2|220|91|311|"edigital"|129990|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3453mox-kombinalt-hutoszekreny-nofrost-185-cm-p542408"
256|"Electrolux EN3454NOW white"|"Electrolux EN3454NOW"|"white"|"ELECTROLUX"|"Refrigerator"|"A++"|242|24|60|184|65|72|2|226|92|318|"edigital"|152990|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3454now-kombinalt-hutoszekreny-nofrost-185cm-p419091"
257|"Electrolux EN3601MOW white"|"Electrolux EN3601MOW"|"white"|"ELECTROLUX"|"Refrigerator"|"A++"|239|24|60|184|64|67|2|220|109|329|"edigital"|114990|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3601mow-kombinalt-hutoszekreny-185-cm-p419084"
258|"Electrolux EN3601MOX grey"|"Electrolux EN3601MOX"|"grey"|"ELECTROLUX"|"Refrigerator"|"A++"|239|24|60|184|65|66|2|220|109|329|"edigital"|124990|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3601mox-kombinalt-hutoszekreny-185-cm-p412600"
259|"Electrolux EN3855MFX grey"|"Electrolux EN3855MFX"|"grey"|"ELECTROLUX"|"Refrigerator"|"A++"|251|24|60|200|65|74|2|258|91|349|"edigital"|176990|"https://edigital.hu/alulfagyasztos-huto/electrolux-en3855mfx-customflex-kombinalt-hutoszekreny-nofrost-201-cm-p509770"
260|"Electrolux ENN2800BOW white"|"Electrolux ENN2800BOW"|"white"|"ELECTROLUX"|"Refrigerator"|"A+"|291|24|54|178|55|54|2|196|72|268|"edigital"|139990|"https://edigital.hu/beepitheto-huto/electrolux-enn2800bow-beepitheto-kombinalt-hutoszekreny-178-cm-p636459"
261|"Electrolux ENN2812AOW NA"|"Electrolux ENN2812AOW"|NA|"ELECTROLUX"|"Refrigerator"|"A++"|229|24|54|177|55|54|2|196|72|268|"edigital"|139990|"https://edigital.hu/beepitheto-huto/electrolux-enn2812aow-beepitheto-kombinalt-hutoszekreny-178-cm-p489428"
262|"Electrolux ENN2812COW white"|"Electrolux ENN2812COW"|"white"|"ELECTROLUX"|"Refrigerator"|"A++"|233|12|54|177|55|54|2|202|75|277|"edigital"|149990|"https://edigital.hu/beepitheto-huto/electrolux-enn2812cow-beepitheto-kombinalt-hutoszekreny-lowfrost-178-cm-p417991"
263|"Electrolux ENN2851AOW NA"|"Electrolux ENN2851AOW"|NA|"ELECTROLUX"|"Refrigerator"|"A+"|297|24|54|177|55|58|2|200|63|263|"edigital"|169890|"https://edigital.hu/alulfagyasztos-huto/electrolux-enn2851aow-beepitheto-kombinalt-hutoszekreny-nofrost-178-cm-p419236"
264|"Electrolux ENN2852ACW white"|"Electrolux ENN2852ACW"|"white"|"ELECTROLUX"|"Refrigerator"|"A++"|228|24|54|177|55|58|2|192|61|253|"edigital"|218990|"https://edigital.hu/beepitheto-huto/electrolux-enn2852acw-customflex-beepitheto-kombinalt-hutoszekreny-nofrost-178-cm-p636460"
265|"Electrolux ENN2853COW NA"|"Electrolux ENN2853COW"|NA|"ELECTROLUX"|"Refrigerator"|"A+"|297|24|54|177|55|58|2|200|63|263|"edigital"|169990|"https://edigital.hu/beepitheto-huto/electrolux-enn2853cow-beepitheto-kombinalt-hutoszekreny-nofrost-178-cm-p385777"
266|"Electrolux ENN2854COW NA"|"Electrolux ENN2854COW"|NA|"ELECTROLUX"|"Refrigerator"|"A++"|233|24|54|177|55|58|2|200|63|263|"edigital"|189990|"https://edigital.hu/beepitheto-huto/electrolux-enn2854cow-beepitheto-kombinalt-hutoszekreny-nofrost-178-cm-p419403"
267|"Electrolux ENN2874CFW white"|"Electrolux ENN2874CFW"|"white"|"ELECTROLUX"|"Refrigerator"|"A++"|227|24|54|177|55|56|2|192|72|264|"edigital"|175490|"https://edigital.hu/beepitheto-huto/electrolux-enn2874cfw-customflex-beepitheto-kombinalt-hutoszekreny-lowfrost-178-cm-p543049"
268|"Electrolux ENN3074EFW white"|"Electrolux ENN3074EFW"|"white"|"ELECTROLUX"|"Refrigerator"|"A++"|233|12|54|188|55|70|2|207|60|267|"edigital"|254900|"https://edigital.hu/beepitheto-huto/electrolux-enn3074efw-customflex-beepitheto-kombinalt-hutoszekreny-multispace-nofrost-188-cm-p680568"
269|"Electrolux ENN3101AOW NA"|"Electrolux ENN3101AOW"|NA|"ELECTROLUX"|"Refrigerator"|"A+"|309|24|54|184|55|61|2|228|75|303|"edigital"|147990|"https://edigital.hu/beepitheto-huto/electrolux-enn3101aow-beepitheto-kombinalt-hutoszekreny-185-cm-p419234"
270|"Electrolux ENN3153AOW NA"|"Electrolux ENN3153AOW"|NA|"ELECTROLUX"|"Refrigerator"|"A+"|311|24|54|184|55|62|2|228|64|292|"edigital"|179990|"https://edigital.hu/beepitheto-huto/electrolux-enn3153aow-beepitheto-kombinalt-hutoszekreny-nofrost-185-cm-p419404"
271|"Electrolux ERF4113AOW white"|"Electrolux ERF4113AOW"|"white"|"ELECTROLUX"|"Refrigerator"|"A++"|117|24|60|154|67|61|1|NA|0|0|"edigital"|117990|"https://edigital.hu/egyajtos-huto/electrolux-erf4113aow-hutoszekreny-185-cm-p419067"
272|"Electrolux ERN1200FOW white"|"Electrolux ERN1200FOW"|"white"|"ELECTROLUX"|"Refrigerator"|"A+"|184|24|56|82|55|31|1|97|17|114|"edigital"|77990|"https://edigital.hu/beepitheto-huto/electrolux-ern1200fow-beepitheto-hutoszekreny-82-cm-p364094"
273|"Electrolux ERN1300AOW NA"|"Electrolux ERN1300AOW"|NA|"ELECTROLUX"|"Refrigerator"|"A+"|121|24|56|82|55|32|1|130|0|130|"edigital"|79990|"https://edigital.hu/beepitheto-huto/electrolux-ern1300aow-beepitheto-hutoszekreny-82-cm-p419228"
274|"Electrolux ERN1300FOW white"|"Electrolux ERN1300FOW"|"white"|"ELECTROLUX"|"Refrigerator"|"A+"|189|24|54|87|55|32|1|114|15|129|"edigital"|84990|"https://edigital.hu/beepitheto-huto/electrolux-ern1300fow-beepitheto-hutoszekreny-88-cm-p367538"
275|"Electrolux ERN3211AOW white"|"Electrolux ERN3211AOW"|"white"|"ELECTROLUX"|"Refrigerator"|"A+"|143|24|54|177|55|54|NA|319|0|319|"edigital"|149990|"https://edigital.hu/egyajtos-huto/electrolux-ern3211aow-beepitheto-hutoszekreny-178-cm-p363063"
276|"Electrolux ERT1501FOW3 white"|"Electrolux ERT1501FOW3"|"white"|"ELECTROLUX"|"Refrigerator"|"A+"|183|24|55|85|61|34|1|118|18|136|"edigital"|54990|"https://edigital.hu/egyajtos-huto/electrolux-ert1501fow3-hutoszekreny-85-cm-p384690"
277|"Electrolux ERT1601AOW3 white"|"Electrolux ERT1601AOW3"|"white"|"ELECTROLUX"|"Refrigerator"|"A+"|119|24|55|85|61|32|1|155|0|155|"edigital"|59990|"https://edigital.hu/egyajtos-huto/electrolux-ert1601aow3-hutoszekreny-85-cm-p385773"
278|"Electrolux EUF2704AOW white"|"Electrolux EUF2704AOW"|"white"|"ELECTROLUX"|"Freezer"|"A++"|218|24|60|185|67|68|1|0|251|251|"edigital"|134990|"https://edigital.hu/fagyasztoszekreny/electrolux-euf2704aow-fagyasztoszekreny-245-l-6-fiok-1-rekesz-p367310"
279|"Electrolux EUN1000AOW white"|"Electrolux EUN1000AOW"|"white"|"ELECTROLUX"|"Freezer"|"A+"|200|24|54|87|55|34|1|NA|99|99|"edigital"|94990|"https://edigital.hu/beepitheto-huto/electrolux-eun1000aow-beepitheto-fagyaszto-fastfreeze-funkcio-p419232"
280|"Electrolux EUT1106AW2 white"|"Electrolux EUT1106AW2"|"white"|"ELECTROLUX"|"Refrigerator"|"A+"|184|24|55|85|61|34|1|0|91|91|"edigital"|63990|"https://edigital.hu/fagyasztoszekreny/electrolux-eut1106aw2-fagyasztoszekreny-91-l-3-fiok-p384689"
281|"GORENJE F 6181 white"|"GORENJE F 6181"|"white"|"GORENJE"|"Freezer"|"A+"|303|36|60|180|64|80|1|0|309|309|"mediamarkt"|114996|"https://www.mediamarkt.hu/hu/product/_gorenje-f-6181-aw-fagyaszt%C3%B3szekr%C3%A9ny-1094562.html"
281|"GORENJE F 6181 white"|"GORENJE F 6181"|"white"|"GORENJE"|"Freezer"|"A+"|303|36|60|180|64|80|1|0|309|309|"edigital"|114990|"https://edigital.hu/fagyasztoszekreny/gorenje-f-6181-aw-fagyasztoszekreny-p254017"
282|"GORENJE FH 331 white"|"GORENJE FH 331"|"white"|"GORENJE"|"Freezer"|"A+"|276|36|110|85|70|48|1|NA|307|307|"mediamarkt"|89899|"https://www.mediamarkt.hu/hu/product/_gorenje-fh-331-w-fagyaszt%C3%B3l%C3%A1da-1301268.html"
283|"GORENJE NRK 611 grey"|"GORENJE NRK 611"|"grey"|"GORENJE"|"Refrigerator"|"A+"|299|36|60|185|64|68|2|222|85|307|"mediamarkt"|114996|"https://www.mediamarkt.hu/hu/product/_gorenje-nrk-611-ps4-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1260870.html"
284|"GORENJE NRK 612 black"|"GORENJE NRK 612"|"black"|"GORENJE"|"Refrigerator"|"A++"|235|36|60|185|64|68|2|222|85|307|"mediamarkt"|154796|"https://www.mediamarkt.hu/hu/product/_gorenje-nrk-612-syb4-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1298078.html"
285|"GORENJE NRK 6192 grey"|"GORENJE NRK 6192"|"grey"|"GORENJE"|"Refrigerator"|"A++"|235|36|60|185|64|68|2|222|85|307|"mediamarkt"|140999|"https://www.mediamarkt.hu/hu/product/_gorenje-nrk-6192-cx4-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1260871.html"
285|"GORENJE NRK 6192 grey"|"GORENJE NRK 6192"|"grey"|"GORENJE"|"Refrigerator"|"A++"|235|36|60|185|64|68|2|222|85|307|"mediamarkt"|139796|"https://www.mediamarkt.hu/hu/product/_gorenje-nrk-6192-tx4-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1260872.html"
286|"GORENJE NRK 6192 beige"|"GORENJE NRK 6192"|"beige"|"GORENJE"|"Refrigerator"|"A++"|235|36|60|185|64|70|NA|222|85|307|"mediamarkt"|163996|"https://www.mediamarkt.hu/hu/product/_gorenje-nrk-6192-mc-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194368.html"
287|"GORENJE NRK 6192 red"|"GORENJE NRK 6192"|"red"|"GORENJE"|"Refrigerator"|"A++"|235|36|60|185|64|70|NA|222|85|307|"mediamarkt"|166796|"https://www.mediamarkt.hu/hu/product/_gorenje-nrk-6192-mrd-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194369.html"
288|"GORENJE NRK 6202 grey"|"GORENJE NRK 6202"|"grey"|"GORENJE"|"Refrigerator"|"A++"|245|36|60|200|64|70|NA|254|85|339|"mediamarkt"|157799|"https://www.mediamarkt.hu/hu/product/_gorenje-nrk-6202-mx4-alulfagyaszt%C3%B3s-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1260876.html"
289|"GORENJE NRK 6203 grey"|"GORENJE NRK 6203"|"grey"|"GORENJE"|"Refrigerator"|"A+++"|172|36|60|200|64|70|NA|254|80|334|"mediamarkt"|187996|"https://www.mediamarkt.hu/hu/product/_gorenje-nrk-6203-tx4-no-frost-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1260877.html"
290|"GORENJE ORK 192 bronze"|"GORENJE ORK 192"|"bronze"|"GORENJE"|"Refrigerator"|"A++"|234|36|60|194|67|80|2|227|95|322|"mediamarkt"|254896|"https://www.mediamarkt.hu/hu/product/_gorenje-ork-192-co-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1194379.html"
290|"GORENJE ORK 192 bronze"|"GORENJE ORK 192"|"bronze"|"GORENJE"|"Refrigerator"|"A++"|234|36|60|194|67|80|2|227|95|322|"edigital"|254990|"https://edigital.hu/alulfagyasztos-huto/gorenje-ork-192-co-alulfagyasztos-hutoszekreny-kave-p424634"
291|"GORENJE R 4091 white"|"GORENJE R 4091"|"white"|"GORENJE"|"Refrigerator"|"A+"|117|36|55|85|57|27|1|133|NA|133|"mediamarkt"|59999|"https://www.mediamarkt.hu/hu/product/_gorenje-r-4091-anw-h%C5%B1t%C5%91szekr%C3%A9ny-1239343.html"
292|"GORENJE RK 4171 white"|"GORENJE RK 4171"|"white"|"GORENJE"|"Refrigerator"|"A+"|248|36|55|176|58|48|2|205|68|273|"mediamarkt"|79996|"https://www.mediamarkt.hu/hu/product/_gorenje-rk-4171-anw-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1260882.html"
293|"GORENJE RK 4171 grey"|"GORENJE RK 4171"|"grey"|"GORENJE"|"Refrigerator"|"A+"|248|36|55|176|58|48|2|205|68|273|"mediamarkt"|84996|"https://www.mediamarkt.hu/hu/product/_gorenje-rk-4171-anx-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1260883.html"
294|"GORENJE RK 4172 white"|"GORENJE RK 4172"|"white"|"GORENJE"|"Refrigerator"|"A++"|193|36|55|176|58|48|2|205|68|273|"mediamarkt"|88996|"https://www.mediamarkt.hu/hu/product/_gorenje-rk-4172-anw-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1260884.html"
295|"GORENJE RK 611 grey"|"GORENJE RK 611"|"grey"|"GORENJE"|"Refrigerator"|"A+"|296|36|60|185|64|72|2|229|97|326|"mediamarkt"|99896|"https://www.mediamarkt.hu/hu/product/_gorenje-rk-611-ps4-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1260861.html"
296|"GORENJE RK 611 white"|"GORENJE RK 611"|"white"|"GORENJE"|"Refrigerator"|"A+"|296|36|60|185|64|72|2|229|97|326|"mediamarkt"|89993|"https://www.mediamarkt.hu/hu/product/_gorenje-rk-611-pw4-kombin%C3%A1lt-h%C5%B1t%C5%91szekr%C3%A9ny-1260860.html"
